🌼央视V6,#genre#
风云音乐,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226953/index.m3u8
第一剧场,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226959/index.m3u8
女性时尚,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226969/index.m3u8
风云足球,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226984/index.m3u8
电视指南,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226987/index.m3u8

女性时尚,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8
CETV3,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226226/1.m3u8
江西卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225764/1.m3u8
东南卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225766/1.m3u8
四川卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225768/1.m3u8
广西卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225770/1.m3u8
安徽卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225773/1.m3u8
新疆卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225747/1.m3u8
甘肃卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225754/1.m3u8
浙江卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/1.m3u8
山东卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
江苏卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226200/1.m3u8
深圳卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226205/1.m3u8
兵团卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226214/1.m3u8
广东卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226216/1.m3u8
北京卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226222/1.m3u8
农林卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226229/1.m3u8
金鹰卡通,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225744/1.m3u8
丝路频道,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
京视剧场,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226243/1.m3u8
综合频道,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
陕西新闻资讯,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
陕西公共,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
陕西影视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
陕西体育休闲,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
陕西汉中略阳,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
陕西咸阳,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226372/1.m3u8
陕西铜川,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
陕西汉中城固,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226920/1.m3u8

🌼漯河V4,#genre#
CCTV-1综合,http://39.165.24.218:808/hls/1/index.m3u8
CCTV-2财经,http://39.165.24.218:808/hls/2/index.m3u8
CCTV-3综艺,http://39.165.24.218:808/hls/3/index.m3u8
CCTV-4中文国际,http://39.165.24.218:808/hls/4/index.m3u8
CCTV-5+体育赛事,http://39.165.24.218:808/hls/5/index.m3u8
CCTV-6电影,http://39.165.24.218:808/hls/6/index.m3u8
CCTV-7国防军事,http://39.165.24.218:808/hls/7/index.m3u8
CCTV-8电视剧,http://39.165.24.218:808/hls/8/index.m3u8
CCTV-9记录,http://39.165.24.218:808/hls/9/index.m3u8
CCTV-10科教,http://39.165.24.218:808/hls/10/index.m3u8
CCTV-11戏曲,http://39.165.24.218:808/hls/11/index.m3u8
CCTV-12社会与法,http://39.165.24.218:808/hls/12/index.m3u8
CCTV-13新闻,http://39.165.24.218:808/hls/13/index.m3u8
CCTV-14少儿,http://39.165.24.218:808/hls/14/index.m3u8
CCTV-15音乐,http://39.165.24.218:808/hls/15/index.m3u8

🌼华视V4,#genre# $神仙
CCTV1,http://220.194.178.58:8888/newlive/live/hls/2/live.m3u8
CCTV2,http://220.194.178.58:8888/newlive/live/hls/3/live.m3u8
CCTV3,http://220.194.178.58:8888/newlive/live/hls/4/live.m3u8
CCTV4,http://220.194.178.58:8888/newlive/live/hls/5/live.m3u8
CCTV5,http://220.194.178.58:8888/newlive/live/hls/6/live.m3u8
CCTV5+,http://220.194.178.58:8888/newlive/live/hls/7/live.m3u8
CCTV6,http://220.194.178.58:8888/newlive/live/hls/8/live.m3u8
CCTV7,http://220.194.178.58:8888/newlive/live/hls/9/live.m3u8
CCTV8,http://220.194.178.58:8888/newlive/live/hls/10/live.m3u8
CCTV9,http://220.194.178.58:8888/newlive/live/hls/11/live.m3u8
CCTV10,http://220.194.178.58:8888/newlive/live/hls/12/live.m3u8
CCTV11,http://220.194.178.58:8888/newlive/live/hls/13/live.m3u8
CCTV12,http://220.194.178.58:8888/newlive/live/hls/14/live.m3u8
CCTV13,http://220.194.178.58:8888/newlive/live/hls/15/live.m3u8
CCTV14,http://220.194.178.58:8888/newlive/live/hls/16/live.m3u8
CCTV15,http://220.194.178.58:8888/newlive/live/hls/17/live.m3u8
CCTV16,http://220.194.178.58:8888/newlive/live/hls/18/live.m3u8
北京卫视,http://220.194.178.58:8888/newlive/live/hls/19/live.m3u8
东方卫视,http://220.194.178.58:8888/newlive/live/hls/20/live.m3u8
广东卫视,http://220.194.178.58:8888/newlive/live/hls/21/live.m3u8
江苏卫视,http://220.194.178.58:8888/newlive/live/hls/22/live.m3u8
湖南卫视,http://220.194.178.58:8888/newlive/live/hls/23/live.m3u8
浙江卫视,http://220.194.178.58:8888/newlive/live/hls/24/live.m3u8
安徽卫视,http://220.194.178.58:8888/newlive/live/hls/25/live.m3u8
广西卫视,http://220.194.178.58:8888/newlive/live/hls/26/live.m3u8
云南卫视,http://220.194.178.58:8888/newlive/live/hls/27/live.m3u8
深圳卫视,http://220.194.178.58:8888/newlive/live/hls/28/live.m3u8
贵州卫视,http://220.194.178.58:8888/newlive/live/hls/29/live.m3u8
山东卫视,http://220.194.178.58:8888/newlive/live/hls/30/live.m3u8
重庆卫视,http://220.194.178.58:8888/newlive/live/hls/31/live.m3u8
四川卫视,http://220.194.178.58:8888/newlive/live/hls/32/live.m3u8
河南卫视,http://220.194.178.58:8888/newlive/live/hls/33/live.m3u8
湖北卫视,http://220.194.178.58:8888/newlive/live/hls/34/live.m3u8
吉林卫视,http://220.194.178.58:8888/newlive/live/hls/35/live.m3u8
甘肃卫视,http://220.194.178.58:8888/newlive/live/hls/36/live.m3u8
西藏卫视,http://220.194.178.58:8888/newlive/live/hls/37/live.m3u8
新疆卫视,http://220.194.178.58:8888/newlive/live/hls/38/live.m3u8
青海卫视,http://220.194.178.58:8888/newlive/live/hls/39/live.m3u8
宁夏卫视,http://220.194.178.58:8888/newlive/live/hls/40/live.m3u8
陕西卫视,http://220.194.178.58:8888/newlive/live/hls/41/live.m3u8
山西卫视,http://220.194.178.58:8888/newlive/live/hls/42/live.m3u8
辽宁卫视,http://220.194.178.58:8888/newlive/live/hls/43/live.m3u8
天津卫视,http://220.194.178.58:8888/newlive/live/hls/44/live.m3u8
河北卫视,http://220.194.178.58:8888/newlive/live/hls/45/live.m3u8
黑龙江卫视,http://220.194.178.58:8888/newlive/live/hls/46/live.m3u8
东南卫视,http://220.194.178.58:8888/newlive/live/hls/47/live.m3u8
江西卫视,http://220.194.178.58:8888/newlive/live/hls/48/live.m3u8
吉林卫视,http://220.194.178.58:8888/newlive/live/hls/49/live.m3u8
海南卫视,http://220.194.178.58:8888/newlive/live/hls/50/live.m3u8
黄河电视台,http://220.194.178.58:8888/newlive/live/hls/51/live.m3u8
山西经济与科技,http://220.194.178.58:8888/newlive/live/hls/52/live.m3u8
山西影视,http://220.194.178.58:8888/newlive/live/hls/53/live.m3u8
山西社会与法治,http://220.194.178.58:8888/newlive/live/hls/54/live.m3u8
山西文体生活,http://220.194.178.58:8888/newlive/live/hls/55/live.m3u8
金鹰卡通,http://220.194.178.58:8888/newlive/live/hls/56/live.m3u8
卡酷少儿,http://220.194.178.58:8888/newlive/live/hls/57/live.m3u8
