🌹防失联,#genre#
CCTV10,http://113.4.101.152:8907/udp/229.58.190.133:5000
CCTV央视文化精品,http://113.4.101.152:8907/udp/229.58.190.57:5000
CCTV央视台球,http://113.4.101.152:8907/udp/229.58.190.193:5000
CCTV世界地理,http://113.4.101.152:8907/udp/229.58.190.169:5000
CCTV老故事,http://113.4.101.152:8907/udp/229.58.190.194:5000
CCTV怀旧剧场,http://113.4.101.152:8907/udp/229.58.190.78:5000
CCTV风云足球,http://113.4.101.152:8907/udp/229.58.190.190:5000
CCTV风云音乐,http://113.4.101.152:8907/udp/229.58.190.188:5000
CCTV风云剧场,http://113.4.101.152:8907/udp/229.58.190.170:5000
CCTV第一剧场,http://113.4.101.152:8907/udp/229.58.190.171:5000
CCTV兵器科技,http://113.4.101.152:8907/udp/229.58.190.189:5000
CETV早期教育,http://113.4.101.152:8907/udp/229.58.190.174:5000
CETV4,http://113.4.101.152:8907/udp/229.58.190.66:5000
CETV2,http://113.4.101.152:8907/udp/229.58.190.59:5000
CETV1,http://113.4.101.152:8907/udp/229.58.190.26:5000
CCTV世界地理,http://113.4.101.152:8907/udp/229.58.190.175:5000
CCTV女性时尚,http://113.4.101.152:8907/udp/229.58.190.187:5000
CCTV高尔夫网球,http://113.4.101.152:8907/udp/229.58.190.11:5000
CCTV法语,http://113.4.101.152:8907/udp/229.58.190.8:5000
CCTV俄语,http://113.4.101.152:8907/udp/229.58.190.20:5000
CCTV电视指南,http://113.4.101.152:8907/udp/229.58.190.25:5000
CCTV电视指南,http://113.4.101.152:8907/udp/229.58.190.191:5000
CCTV英语新闻,http://113.4.101.152:8907/udp/229.58.190.138:5000
CCTV1,http://221.212.214.109:8907/udp/229.58.190.151:5000
CCTV1,http://221.212.214.109:8907/udp/229.58.190.129:5000
CCTV9,http://221.212.214.109:8907/udp/229.58.190.156:5000
CCTV9,http://221.212.214.109:8907/udp/229.58.190.58:5000
CCTV8,http://221.212.214.109:8907/udp/229.58.190.63:5000
CCTV8,http://221.212.214.109:8907/udp/229.58.190.50:5000
CCTV7,http://221.212.214.109:8907/udp/229.58.190.132:5000
CCTV7,http://221.212.214.109:8907/udp/229.58.190.82:5000
CCTV6,http://221.212.214.109:8907/udp/229.58.190.61:5000
CCTV6,http://221.212.214.109:8907/udp/229.58.190.48:5000
CCTV5,http://221.212.214.109:8907/udp/229.58.190.60:5000
CCTV5,http://221.212.214.109:8907/udp/229.58.190.154:5000
CCTV5,http://221.212.214.109:8907/udp/229.58.190.32:5000
CCTV4,http://221.212.214.109:8907/udp/229.58.190.131:5000
CCTV3,http://221.212.214.109:8907/udp/229.58.190.35:5000
CCTV3,http://221.212.214.109:8907/udp/229.58.190.24:5000
CCTV2,http://221.212.214.109:8907/udp/229.58.190.153:5000
CCTV2,http://221.212.214.109:8907/udp/229.58.190.130:5000
CCTV17,http://221.212.214.109:8907/udp/229.58.190.211:5000
CCTV15,http://221.212.214.109:8907/udp/229.58.190.127:5000
CCTV14,http://221.212.214.109:8907/udp/229.58.190.159:5000
CCTV14,http://221.212.214.109:8907/udp/229.58.190.137:5000
CCTV13,http://221.212.214.109:8907/udp/229.58.190.199:5000
CCTV13,http://221.212.214.109:8907/udp/229.58.190.136:5000
CCTV12,http://221.212.214.109:8907/udp/229.58.190.158:5000
CCTV12,http://221.212.214.109:8907/udp/229.58.190.135:5000
CCTV11,http://221.212.214.109:8907/udp/229.58.190.134:5000
CCTV10,http://221.212.214.109:8907/udp/229.58.190.157:5000
CCTV10,http://221.212.214.109:8907/udp/229.58.190.133:5000
CCTV央视文化精品,http://221.212.214.109:8907/udp/229.58.190.57:5000
CCTV央视台球,http://221.212.214.109:8907/udp/229.58.190.193:5000
CCTV世界地理,http://221.212.214.109:8907/udp/229.58.190.169:5000
CCTV老故事,http://221.212.214.109:8907/udp/229.58.190.194:5000
CCTV怀旧剧场,http://221.212.214.109:8907/udp/229.58.190.78:5000
CCTV风云足球,http://221.212.214.109:8907/udp/229.58.190.190:5000
CCTV风云音乐,http://221.212.214.109:8907/udp/229.58.190.188:5000
CCTV风云剧场,http://221.212.214.109:8907/udp/229.58.190.170:5000
CCTV第一剧场,http://221.212.214.109:8907/udp/229.58.190.171:5000
CCTV兵器科技,http://221.212.214.109:8907/udp/229.58.190.189:5000
CETV早期教育,http://221.212.214.109:8907/udp/229.58.190.174:5000
CETV4,http://221.212.214.109:8907/udp/229.58.190.66:5000
CETV2,http://221.212.214.109:8907/udp/229.58.190.59:5000
CETV1,http://221.212.214.109:8907/udp/229.58.190.26:5000
CCTV世界地理,http://221.212.214.109:8907/udp/229.58.190.175:5000
CCTV女性时尚,http://221.212.214.109:8907/udp/229.58.190.187:5000
CCTV高尔夫网球,http://221.212.214.109:8907/udp/229.58.190.11:5000
CCTV法语,http://221.212.214.109:8907/udp/229.58.190.8:5000
CCTV俄语,http://221.212.214.109:8907/udp/229.58.190.20:5000
CCTV电视指南,http://221.212.214.109:8907/udp/229.58.190.25:5000
CCTV电视指南,http://221.212.214.109:8907/udp/229.58.190.191:5000
CCTV英语新闻,http://221.212.214.109:8907/udp/229.58.190.138:5000
CCTV1,http://221.212.214.109:8902/udp/229.58.190.151:5000
CCTV1,http://221.212.214.109:8902/udp/229.58.190.129:5000
CCTV9,http://221.212.214.109:8902/udp/229.58.190.156:5000
CCTV9,http://221.212.214.109:8902/udp/229.58.190.58:5000
CCTV8,http://221.212.214.109:8902/udp/229.58.190.63:5000
CCTV8,http://221.212.214.109:8902/udp/229.58.190.50:5000
CCTV7,http://221.212.214.109:8902/udp/229.58.190.132:5000
CCTV7,http://221.212.214.109:8902/udp/229.58.190.82:5000
CCTV6,http://221.212.214.109:8902/udp/229.58.190.61:5000
CCTV6,http://221.212.214.109:8902/udp/229.58.190.48:5000
CCTV5,http://221.212.214.109:8902/udp/229.58.190.60:5000
CCTV5,http://221.212.214.109:8902/udp/229.58.190.154:5000
CCTV5,http://221.212.214.109:8902/udp/229.58.190.32:5000
CCTV4,http://221.212.214.109:8902/udp/229.58.190.131:5000
CCTV3,http://221.212.214.109:8902/udp/229.58.190.35:5000
CCTV3,http://221.212.214.109:8902/udp/229.58.190.24:5000
CCTV2,http://221.212.214.109:8902/udp/229.58.190.153:5000
CCTV2,http://221.212.214.109:8902/udp/229.58.190.130:5000
CCTV17,http://221.212.214.109:8902/udp/229.58.190.211:5000
CCTV15,http://221.212.214.109:8902/udp/229.58.190.127:5000
CCTV14,http://221.212.214.109:8902/udp/229.58.190.159:5000
CCTV14,http://221.212.214.109:8902/udp/229.58.190.137:5000
CCTV13,http://221.212.214.109:8902/udp/229.58.190.199:5000
CCTV13,http://221.212.214.109:8902/udp/229.58.190.136:5000
CCTV12,http://221.212.214.109:8902/udp/229.58.190.158:5000
CCTV12,http://221.212.214.109:8902/udp/229.58.190.135:5000
CCTV11,http://221.212.214.109:8902/udp/229.58.190.134:5000
CCTV10,http://221.212.214.109:8902/udp/229.58.190.157:5000
CCTV10,http://221.212.214.109:8902/udp/229.58.190.133:5000
CCTV央视文化精品,http://221.212.214.109:8902/udp/229.58.190.57:5000
CCTV央视台球,http://221.212.214.109:8902/udp/229.58.190.193:5000
CCTV世界地理,http://221.212.214.109:8902/udp/229.58.190.169:5000
CCTV老故事,http://221.212.214.109:8902/udp/229.58.190.194:5000
CCTV怀旧剧场,http://221.212.214.109:8902/udp/229.58.190.78:5000
CCTV风云足球,http://221.212.214.109:8902/udp/229.58.190.190:5000
CCTV风云音乐,http://221.212.214.109:8902/udp/229.58.190.188:5000
CCTV风云剧场,http://221.212.214.109:8902/udp/229.58.190.170:5000
CCTV第一剧场,http://221.212.214.109:8902/udp/229.58.190.171:5000
CCTV兵器科技,http://221.212.214.109:8902/udp/229.58.190.189:5000
CETV早期教育,http://221.212.214.109:8902/udp/229.58.190.174:5000
CETV4,http://221.212.214.109:8902/udp/229.58.190.66:5000
CETV2,http://221.212.214.109:8902/udp/229.58.190.59:5000
CETV1,http://221.212.214.109:8902/udp/229.58.190.26:5000
CCTV世界地理,http://221.212.214.109:8902/udp/229.58.190.175:5000
CCTV女性时尚,http://221.212.214.109:8902/udp/229.58.190.187:5000
CCTV高尔夫网球,http://221.212.214.109:8902/udp/229.58.190.11:5000
CCTV法语,http://221.212.214.109:8902/udp/229.58.190.8:5000
CCTV俄语,http://221.212.214.109:8902/udp/229.58.190.20:5000
CCTV电视指南,http://221.212.214.109:8902/udp/229.58.190.25:5000
CCTV电视指南,http://221.212.214.109:8902/udp/229.58.190.191:5000
CCTV英语新闻,http://221.212.214.109:8902/udp/229.58.190.138:5000
CCTV1,http://113.133.235.222:8008/rtp/239.112.205.59:5140
CCTV2,http://113.133.235.222:8008/rtp/239.112.205.78:5140
CCTV3,http://113.133.235.222:8008/rtp/239.112.205.221:5140
CCTV4,http://113.133.235.222:8008/rtp/239.112.205.202:5140
CCTV5,http://113.133.235.222:8008/rtp/239.112.205.222:5140
CCTV5,http://113.133.235.222:8008/rtp/239.111.205.13:5140
CCTV6,http://113.133.235.222:8008/rtp/239.112.205.223:5140
CCTV7,http://113.133.235.222:8008/rtp/239.112.205.83:5140
CCTV8,http://113.133.235.222:8008/rtp/239.112.205.224:5140
CCTV9,http://113.133.235.222:8008/rtp/239.112.205.85:5140
CCTV10,http://113.133.235.222:8008/rtp/239.112.205.86:5140
CCTV11,http://113.133.235.222:8008/rtp/239.112.205.213:5140
CCTV12,http://113.133.235.222:8008/rtp/239.112.205.88:5140
CCTV14,http://113.133.235.222:8008/rtp/239.112.205.91:5140
CCTV15,http://113.133.235.222:8008/rtp/239.112.205.214:5140
CCTV16,http://113.133.235.222:8008/rtp/239.111.205.134:5140
CCTV17,http://113.133.235.222:8008/rtp/239.112.205.211:5140
CETV1,http://113.133.235.222:8008/rtp/239.109.205.47:8312
CETV2,http://113.133.235.222:8008/rtp/239.109.205.48:8320
CETV4,http://113.133.235.222:8008/rtp/239.109.205.49:8328
CETV1,http://113.133.235.222:8008/rtp/239.112.205.137:5140
CETV4,http://113.133.235.222:8008/rtp/239.111.205.169:5140
CCTV1,http://113.133.235.222:8009/rtp/239.112.205.59:5140
CCTV2,http://113.133.235.222:8009/rtp/239.112.205.78:5140
CCTV3,http://113.133.235.222:8009/rtp/239.112.205.221:5140
CCTV4,http://113.133.235.222:8009/rtp/239.112.205.202:5140
CCTV5,http://113.133.235.222:8009/rtp/239.112.205.222:5140
CCTV5,http://113.133.235.222:8009/rtp/239.111.205.13:5140
CCTV6,http://113.133.235.222:8009/rtp/239.112.205.223:5140
CCTV7,http://113.133.235.222:8009/rtp/239.112.205.83:5140
CCTV8,http://113.133.235.222:8009/rtp/239.112.205.224:5140
CCTV9,http://113.133.235.222:8009/rtp/239.112.205.85:5140
CCTV10,http://113.133.235.222:8009/rtp/239.112.205.86:5140
CCTV11,http://113.133.235.222:8009/rtp/239.112.205.213:5140
CCTV12,http://113.133.235.222:8009/rtp/239.112.205.88:5140
CCTV14,http://113.133.235.222:8009/rtp/239.112.205.91:5140
CCTV15,http://113.133.235.222:8009/rtp/239.112.205.214:5140
CCTV16,http://113.133.235.222:8009/rtp/239.111.205.134:5140
CCTV17,http://113.133.235.222:8009/rtp/239.112.205.211:5140
CETV1,http://113.133.235.222:8009/rtp/239.109.205.47:8312
CETV2,http://113.133.235.222:8009/rtp/239.109.205.48:8320
CETV4,http://113.133.235.222:8009/rtp/239.109.205.49:8328
CETV1,http://113.133.235.222:8009/rtp/239.112.205.137:5140
CETV4,http://113.133.235.222:8009/rtp/239.111.205.169:5140
CCTV1,http://113.133.235.222:8014/rtp/239.112.205.59:5140
CCTV2,http://113.133.235.222:8014/rtp/239.112.205.78:5140
CCTV3,http://113.133.235.222:8014/rtp/239.112.205.221:5140
CCTV4,http://113.133.235.222:8014/rtp/239.112.205.202:5140
CCTV5,http://113.133.235.222:8014/rtp/239.112.205.222:5140
CCTV5,http://113.133.235.222:8014/rtp/239.111.205.13:5140
CCTV6,http://113.133.235.222:8014/rtp/239.112.205.223:5140
CCTV7,http://113.133.235.222:8014/rtp/239.112.205.83:5140
CCTV8,http://113.133.235.222:8014/rtp/239.112.205.224:5140
CCTV9,http://113.133.235.222:8014/rtp/239.112.205.85:5140
CCTV10,http://113.133.235.222:8014/rtp/239.112.205.86:5140
CCTV11,http://113.133.235.222:8014/rtp/239.112.205.213:5140
CCTV12,http://113.133.235.222:8014/rtp/239.112.205.88:5140
CCTV14,http://113.133.235.222:8014/rtp/239.112.205.91:5140
CCTV15,http://113.133.235.222:8014/rtp/239.112.205.214:5140
CCTV16,http://113.133.235.222:8014/rtp/239.111.205.134:5140
CCTV17,http://113.133.235.222:8014/rtp/239.112.205.211:5140
CETV1,http://113.133.235.222:8014/rtp/239.109.205.47:8312
CETV2,http://113.133.235.222:8014/rtp/239.109.205.48:8320
CETV4,http://113.133.235.222:8014/rtp/239.109.205.49:8328
CETV1,http://113.133.235.222:8014/rtp/239.112.205.137:5140
CETV4,http://113.133.235.222:8014/rtp/239.111.205.169:5140
CCTV1,http://113.133.235.222:8020/rtp/239.112.205.59:5140
CCTV2,http://113.133.235.222:8020/rtp/239.112.205.78:5140
CCTV3,http://113.133.235.222:8020/rtp/239.112.205.221:5140
CCTV4,http://113.133.235.222:8020/rtp/239.112.205.202:5140
CCTV5,http://113.133.235.222:8020/rtp/239.112.205.222:5140
CCTV5,http://113.133.235.222:8020/rtp/239.111.205.13:5140
CCTV6,http://113.133.235.222:8020/rtp/239.112.205.223:5140
CCTV7,http://113.133.235.222:8020/rtp/239.112.205.83:5140
CCTV8,http://113.133.235.222:8020/rtp/239.112.205.224:5140
CCTV9,http://113.133.235.222:8020/rtp/239.112.205.85:5140
CCTV10,http://113.133.235.222:8020/rtp/239.112.205.86:5140
CCTV11,http://113.133.235.222:8020/rtp/239.112.205.213:5140
CCTV12,http://113.133.235.222:8020/rtp/239.112.205.88:5140
CCTV14,http://113.133.235.222:8020/rtp/239.112.205.91:5140
CCTV15,http://113.133.235.222:8020/rtp/239.112.205.214:5140
CCTV16,http://113.133.235.222:8020/rtp/239.111.205.134:5140
CCTV17,http://113.133.235.222:8020/rtp/239.112.205.211:5140
CETV1,http://113.133.235.222:8020/rtp/239.109.205.47:8312
CETV2,http://113.133.235.222:8020/rtp/239.109.205.48:8320
CETV4,http://113.133.235.222:8020/rtp/239.109.205.49:8328
CETV1,http://113.133.235.222:8020/rtp/239.112.205.137:5140
CETV4,http://113.133.235.222:8020/rtp/239.111.205.169:5140
CCTV1,http://183.54.209.177:9999/udp/239.77.1.17:5146
CCTV1,http://183.54.209.177:9999/udp/239.77.1.144:5146
CCTV1,http://183.54.209.177:9999/udp/239.77.0.86:5146
CCTV1,http://183.54.209.177:9999/udp/239.77.0.129:5146
CCTV2,http://183.54.209.177:9999/udp/239.77.1.158:5146
CCTV2,http://183.54.209.177:9999/udp/239.253.43.17:5146
CCTV2,http://183.54.209.177:9999/udp/239.77.0.137:5146
CCTV3,http://183.54.209.177:9999/udp/239.77.0.169:5146
CCTV3,http://183.54.209.177:9999/udp/239.77.0.175:5146
CCTV4,http://183.54.209.177:9999/udp/239.77.1.163:5146
CCTV4,http://183.54.209.177:9999/udp/239.77.1.166:5146
CCTV4,http://183.54.209.177:9999/udp/239.77.0.78:5146
CCTV5,http://183.54.209.177:9999/udp/239.77.0.170:5146
CCTV5,http://183.54.209.177:9999/udp/239.77.0.177:5146
CCTV5,http://183.54.209.177:9999/udp/239.77.0.87:5146
CCTV5,http://183.54.209.177:9999/udp/239.77.1.31:5146
CCTV5,http://183.54.209.177:9999/udp/239.77.1.147:5146
CCTV6,http://183.54.209.177:9999/udp/239.77.0.171:5146
CCTV6,http://183.54.209.177:9999/udp/239.77.0.178:5146
CCTV7,http://183.54.209.177:9999/udp/239.77.1.159:5146
CCTV7,http://183.54.209.177:9999/udp/239.77.1.167:5146
CCTV7,http://183.54.209.177:9999/udp/239.77.0.138:5146
CCTV8,http://183.54.209.177:9999/udp/239.77.0.172:5146
CCTV8,http://183.54.209.177:9999/udp/239.77.0.181:5146
CCTV9,http://183.54.209.177:9999/udp/239.77.1.160:5146
CCTV9,http://183.54.209.177:9999/udp/239.77.1.168:5146
CCTV9,http://183.54.209.177:9999/udp/239.77.0.135:5146
CCTV10,http://183.54.209.177:9999/udp/239.77.1.113:5146
CCTV10,http://183.54.209.177:9999/udp/239.77.1.169:5146
CCTV10,http://183.54.209.177:9999/udp/239.77.0.134:5146
CCTV11,http://183.54.209.177:9999/udp/239.77.1.238:5146
CCTV12,http://183.54.209.177:9999/udp/239.77.1.109:5146
CCTV12,http://183.54.209.177:9999/udp/239.77.1.170:5146
CCTV12,http://183.54.209.177:9999/udp/239.77.0.136:5146
CCTV13,http://183.54.209.177:9999/udp/239.77.0.188:5146
CCTV13,http://183.54.209.177:9999/udp/239.253.43.196:5146
CCTV14,http://183.54.209.177:9999/udp/239.77.1.161:5146
CCTV14,http://183.54.209.177:9999/udp/239.77.1.171:5146
CCTV14,http://183.54.209.177:9999/udp/239.77.0.133:5146
CCTV15,http://183.54.209.177:9999/udp/239.77.1.239:5146
CCTV16,http://183.54.209.177:9999/udp/239.77.0.165:5146
CCTV16,http://183.54.209.177:9999/udp/239.77.1.76:5146
CCTV16,http://183.54.209.177:9999/udp/239.77.1.98:5146
CCTV17,http://183.54.209.177:9999/udp/239.77.1.121:5146
CCTV4,http://183.54.209.177:9999/udp/239.77.0.194:5146
CCTV4,http://183.54.209.177:9999/udp/239.77.0.174:5146
CCTV1,http://211.158.99.136:8002/udp/225.0.4.74:7980
CCTV2,http://211.158.99.136:8002/udp/225.0.4.132:7980
CCTV3,http://211.158.99.136:8002/udp/225.0.4.142:7980
CCTV4,http://211.158.99.136:8002/udp/225.0.4.176:7980
CCTV5,http://211.158.99.136:8002/udp/225.0.4.143:7980
CCTV5,http://211.158.99.136:8002/udp/225.0.4.73:7980
CCTV6,http://211.158.99.136:8002/udp/225.0.4.144:7980
CCTV7,http://211.158.99.136:8002/udp/225.0.4.127:7980
CCTV8,http://211.158.99.136:8002/udp/225.0.4.137:7980
CCTV9,http://211.158.99.136:8002/udp/225.0.4.131:7980
CCTV10,http://211.158.99.136:8002/udp/225.0.4.130:7980
CCTV11,http://211.158.99.136:8002/udp/225.0.4.218:7980
CCTV12,http://211.158.99.136:8002/udp/225.0.4.129:7980
CCTV13,http://211.158.99.136:8002/udp/225.0.4.219:7980
CCTV14,http://211.158.99.136:8002/udp/225.0.4.128:7980
CCTV15,http://211.158.99.136:8002/udp/225.0.4.220:7980
CCTV17,http://211.158.99.136:8002/udp/225.0.4.179:7980
CCTV1,http://118.250.108.152:8888/udp/239.76.245.51:1234
CCTV1,http://118.250.108.152:8888/udp/239.76.246.151:1234
CCTV2,http://118.250.108.152:8888/udp/239.76.246.152:1234
CCTV3,http://118.250.108.152:8888/udp/239.76.246.153:1234
CCTV4,http://118.250.108.152:8888/udp/239.76.245.195:1234
CCTV4,http://118.250.108.152:8888/udp/239.76.246.154:1234
CCTV5,http://118.250.108.152:8888/udp/239.76.246.155:1234
CCTV5,http://118.250.108.152:8888/udp/239.76.246.168:1234
CCTV6,http://118.250.108.152:8888/udp/239.76.246.156:1234
CCTV7,http://118.250.108.152:8888/udp/239.76.246.157:1234
CCTV8,http://118.250.108.152:8888/udp/239.76.246.158:1234
CCTV9,http://118.250.108.152:8888/udp/239.76.246.159:1234
CCTV10,http://118.250.108.152:8888/udp/239.76.246.160:1234
CCTV11,http://118.250.108.152:8888/udp/239.76.245.251:1234
CCTV12,http://118.250.108.152:8888/udp/239.76.246.162:1234
CCTV13,http://118.250.108.152:8888/udp/239.76.246.93:1234
CCTV14,http://118.250.108.152:8888/udp/239.76.246.164:1234
CCTV15,http://118.250.108.152:8888/udp/239.76.245.252:1234
CCTV16,http://118.250.108.152:8888/udp/239.76.246.98:1234
CCTV17,http://118.250.108.152:8888/udp/239.76.245.238:1234
CCTV16,http://118.250.108.152:8888/udp/239.76.246.214:1234
CCTV16,http://118.250.108.152:8888/udp/239.76.246.224:1234
CCTV16,http://118.250.108.152:8888/udp/239.76.246.230:1234
CCTV4,http://118.250.108.152:8888/udp/239.76.246.95:1234
CCTV4,http://118.250.108.152:8888/udp/239.76.246.96:1234
CCTV4,http://118.250.108.152:8888/udp/239.76.253.96:9000
CCTV4,http://118.250.108.152:8888/udp/239.76.253.95:9000
CCTV1,http://118.250.108.152:8888/udp/239.76.253.151:9000
CCTV2,http://118.250.108.152:8888/udp/239.76.253.152:9000
CCTV3,http://118.250.108.152:8888/udp/239.76.253.153:9000
CCTV4,http://118.250.108.152:8888/udp/239.76.253.154:9000
CCTV5,http://118.250.108.152:8888/udp/239.76.253.155:9000
CCTV5,http://118.250.108.152:8888/udp/239.76.253.168:9000
CCTV6,http://118.250.108.152:8888/udp/239.76.253.156:9000
CCTV7,http://118.250.108.152:8888/udp/239.76.253.157:9000
CCTV8,http://118.250.108.152:8888/udp/239.76.253.158:9000
CCTV9,http://118.250.108.152:8888/udp/239.76.253.159:9000
CCTV10,http://118.250.108.152:8888/udp/239.76.253.160:9000
CCTV12,http://118.250.108.152:8888/udp/239.76.253.162:9000
CCTV13,http://118.250.108.152:8888/udp/239.76.253.93:9000
CCTV14,http://118.250.108.152:8888/udp/239.76.253.164:9000
CCTV16,http://118.250.108.152:8888/udp/239.76.253.98:9000
CCTV16,http://118.250.108.152:8888/udp/239.76.253.214:9000
CCTV16,http://118.250.108.152:8888/udp/239.76.254.200:9000
CCTV16,http://118.250.108.152:8888/udp/239.76.253.224:9000
CCTV16,http://118.250.108.152:8888/udp/239.76.253.230:9000
CCTV1,http://183.54.208.160:9999/udp/239.77.1.17:5146
CCTV1,http://183.54.208.160:9999/udp/239.77.1.144:5146
CCTV1,http://183.54.208.160:9999/udp/239.77.0.86:5146
CCTV1,http://183.54.208.160:9999/udp/239.77.0.129:5146
CCTV2,http://183.54.208.160:9999/udp/239.77.1.158:5146
CCTV2,http://183.54.208.160:9999/udp/239.253.43.17:5146
CCTV2,http://183.54.208.160:9999/udp/239.77.0.137:5146
CCTV3,http://183.54.208.160:9999/udp/239.77.0.169:5146
CCTV3,http://183.54.208.160:9999/udp/239.77.0.175:5146
CCTV4,http://183.54.208.160:9999/udp/239.77.1.163:5146
CCTV4,http://183.54.208.160:9999/udp/239.77.1.166:5146
CCTV4,http://183.54.208.160:9999/udp/239.77.0.78:5146
CCTV5,http://183.54.208.160:9999/udp/239.77.0.170:5146
CCTV5,http://183.54.208.160:9999/udp/239.77.0.177:5146
CCTV5,http://183.54.208.160:9999/udp/239.77.0.87:5146
CCTV5,http://183.54.208.160:9999/udp/239.77.1.31:5146
CCTV5,http://183.54.208.160:9999/udp/239.77.1.147:5146
CCTV6,http://183.54.208.160:9999/udp/239.77.0.171:5146
CCTV6,http://183.54.208.160:9999/udp/239.77.0.178:5146
CCTV7,http://183.54.208.160:9999/udp/239.77.1.159:5146
CCTV7,http://183.54.208.160:9999/udp/239.77.1.167:5146
CCTV7,http://183.54.208.160:9999/udp/239.77.0.138:5146
CCTV8,http://183.54.208.160:9999/udp/239.77.0.172:5146
CCTV8,http://183.54.208.160:9999/udp/239.77.0.181:5146
CCTV9,http://183.54.208.160:9999/udp/239.77.1.160:5146
CCTV9,http://183.54.208.160:9999/udp/239.77.1.168:5146
CCTV9,http://183.54.208.160:9999/udp/239.77.0.135:5146
CCTV10,http://183.54.208.160:9999/udp/239.77.1.113:5146
CCTV10,http://183.54.208.160:9999/udp/239.77.1.169:5146
CCTV10,http://183.54.208.160:9999/udp/239.77.0.134:5146
CCTV11,http://183.54.208.160:9999/udp/239.77.1.238:5146
CCTV12,http://183.54.208.160:9999/udp/239.77.1.109:5146
CCTV12,http://183.54.208.160:9999/udp/239.77.1.170:5146
CCTV12,http://183.54.208.160:9999/udp/239.77.0.136:5146
