// https://52.lltv8.cn

猎狼 CCTV直播,#genre#
CCTV1,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/1/index.m3u8
CCTV2,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/2/index.m3u8
CCTV3,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/3/index.m3u8
CCTV4,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/4/index.m3u8
CCTV5,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/5/index.m3u8
CCTV6,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/6/index.m3u8
CCTV7,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/7/index.m3u8
CCTV8,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/8/index.m3u8
CCTV9,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/9/index.m3u8
CCTV10,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/10/index.m3u8
CCTV11,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/11/index.m3u8
CCTV12,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/12/index.m3u8
CCTV13,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/13/index.m3u8
CCTV14,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/14/index.m3u8
CCTV15,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/15/index.m3u8
CCTV16,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/16/index.m3u8
CCTV17,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/17/index.m3u8
cctv16-4k,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/29/index.m3u8
CCTV女性时尚,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/73/index.m3u8
CCTV第一剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/75/index.m3u8
CCTV世界地理,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/76/index.m3u8
CCTV风云足球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/77/index.m3u8
CCTV央视台球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/78/index.m3u8
CCTV风云音乐,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/79/index.m3u8
CCTV怀旧剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/80/index.m3u8
CCTV央视文化精品,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/81/index.m3u8
CCTV兵器科技,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/82/index.m3u8
CCTV风云剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/86/index.m3u8
CCTV电视指南,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/87/index.m3u8
CCTV卫生健康,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/88/index.m3u8
CCTV高尔夫网球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林3.php?id=hls/89/index.m3u8

CCTV1,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/1/index.m3u8
CCTV2,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/2/index.m3u8
CCTV3,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/3/index.m3u8
CCTV4,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/4/index.m3u8
CCTV5,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/5/index.m3u8
CCTV6,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/6/index.m3u8
CCTV7,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/7/index.m3u8
CCTV8,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/8/index.m3u8
CCTV9,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/9/index.m3u8
CCTV10,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/10/index.m3u8
CCTV11,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/11/index.m3u8
CCTV12,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/12/index.m3u8
CCTV13,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/13/index.m3u8
CCTV14,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/14/index.m3u8
CCTV15,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/15/index.m3u8
CCTV16,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/16/index.m3u8
CCTV17,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/17/index.m3u8
cctv16-4k,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/29/index.m3u8
CCTV女性时尚,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/73/index.m3u8
CCTV第一剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/75/index.m3u8
CCTV世界地理,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/76/index.m3u8
CCTV风云足球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/77/index.m3u8
CCTV央视台球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/78/index.m3u8
CCTV风云音乐,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/79/index.m3u8
CCTV怀旧剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/80/index.m3u8
CCTV央视文化精品,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/81/index.m3u8
CCTV兵器科技,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/82/index.m3u8
CCTV风云剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/86/index.m3u8
CCTV电视指南,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/87/index.m3u8
CCTV卫生健康,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/88/index.m3u8
CCTV高尔夫网球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林4.php?id=hls/89/index.m3u8

CCTV1,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/1/index.m3u8
CCTV2,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/2/index.m3u8
CCTV3,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/3/index.m3u8
CCTV4,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/4/index.m3u8
CCTV5,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/5/index.m3u8
CCTV6,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/6/index.m3u8
CCTV7,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/7/index.m3u8
CCTV8,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/8/index.m3u8
CCTV9,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/9/index.m3u8
CCTV10,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/10/index.m3u8
CCTV11,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/11/index.m3u8
CCTV12,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/12/index.m3u8
CCTV13,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/13/index.m3u8
CCTV14,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/14/index.m3u8
CCTV15,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/15/index.m3u8
CCTV16,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/16/index.m3u8
CCTV17,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/17/index.m3u8
cctv16-4k,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/29/index.m3u8
CCTV女性时尚,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/73/index.m3u8
CCTV第一剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/75/index.m3u8
CCTV世界地理,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/76/index.m3u8
CCTV风云足球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/77/index.m3u8
CCTV央视台球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/78/index.m3u8
CCTV风云音乐,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/79/index.m3u8
CCTV怀旧剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/80/index.m3u8
CCTV央视文化精品,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/81/index.m3u8
CCTV兵器科技,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/82/index.m3u8
CCTV风云剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/86/index.m3u8
CCTV电视指南,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/87/index.m3u8
CCTV卫生健康,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/88/index.m3u8
CCTV高尔夫网球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林5.php?id=hls/89/index.m3u8

CCTV1,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/1/index.m3u8
CCTV2,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/2/index.m3u8
CCTV3,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/3/index.m3u8
CCTV4,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/4/index.m3u8
CCTV5,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/5/index.m3u8
CCTV6,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/6/index.m3u8
CCTV7,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/7/index.m3u8
CCTV8,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/8/index.m3u8
CCTV9,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/9/index.m3u8
CCTV10,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/10/index.m3u8
CCTV11,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/11/index.m3u8
CCTV12,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/12/index.m3u8
CCTV13,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/13/index.m3u8
CCTV14,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/14/index.m3u8
CCTV15,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/15/index.m3u8
CCTV16,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/16/index.m3u8
CCTV17,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/17/index.m3u8
cctv16-4k,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/29/index.m3u8
CCTV女性时尚,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/73/index.m3u8
CCTV第一剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/75/index.m3u8
CCTV世界地理,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/76/index.m3u8
CCTV风云足球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/77/index.m3u8
CCTV央视台球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/78/index.m3u8
CCTV风云音乐,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/79/index.m3u8
CCTV怀旧剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/80/index.m3u8
CCTV央视文化精品,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/81/index.m3u8
CCTV兵器科技,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/82/index.m3u8
CCTV风云剧场,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/86/index.m3u8
CCTV电视指南,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/87/index.m3u8
CCTV卫生健康,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/88/index.m3u8
CCTV高尔夫网球,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/吉林6.php?id=hls/89/index.m3u8

CCTV1,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://103.164.62.161:909/猎狼TV吧/PLTV/酒店/广西.php?id=tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV3,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
CCTV4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV6,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV15,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV16,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
CCTV1,https://live.goodiptv.club/api/bestv.php?id=cctv1hd8m/8000000
CCTV2,https://live.goodiptv.club/api/bestv.php?id=cctv2hd8m/8000000
CCTV3,https://live.goodiptv.club/api/bestv.php?id=cctv38m/8000000
CCTV4,https://live.goodiptv.club/api/bestv.php?id=cctv4hd8m/8000000
CCTV5,https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000
CCTV5+,https://live.goodiptv.club/api/bestv.php?id=cctv5phd8m/8000000
CCTV6,https://live.goodiptv.club/api/bestv.php?id=cctv6hd8m/8000000
CCTV7,https://live.goodiptv.club/api/bestv.php?id=cctv7hd8m/8000000
CCTV8,https://live.goodiptv.club/api/bestv.php?id=cctv8hd8m/8000000
CCTV9,https://live.goodiptv.club/api/bestv.php?id=cctv9hd8m/8000000
CCTV10,https://live.goodiptv.club/api/bestv.php?id=cctv10hd8m/8000000
CCTV11,https://live.goodiptv.club/api/bestv.php?id=cctv11hd8m/8000000
CCTV12,https://live.goodiptv.club/api/bestv.php?id=cctv12hd8m/8000000
CCTV13,https://live.goodiptv.club/api/bestv.php?id=cctv13xwhd8m/8000000
CCTV14,https://live.goodiptv.club/api/bestv.php?id=cctvsehd8m/8000000
CCTV15,https://live.goodiptv.club/api/bestv.php?id=cctv15hd8m/8000000
CCTV16,https://live.goodiptv.club/api/bestv.php?id=cctv16hd8m/8000000
CCTV16-4K,https://live.goodiptv.club/api/bestv.php?id=cctv16hd4k/15000000
CCTV-4K,https://live.goodiptv.club/api/bestv.php?id=cctv4k/15000000



CCTV17,https://live.goodiptv.club/api/bestv.php?id=cctv17hd8m/8000000
CCTV1,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel1/index.m3u8
CCTV2,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel2/index.m3u8
CCTV3,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel3/index.m3u8
CCTV3,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41139/index.m3u8
CCTV4,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel4/index.m3u8
CCTV5,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel5/index.m3u8
CCTV5,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41140/index.m3u8
CCTV5+,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel13/index.m3u8
CCTV6,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel6/index.m3u8
CCTV6,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41141/index.m3u8
CCTV7,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel7/index.m3u8
CCTV8,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel8/index.m3u8
CCTV8,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41142/index.m3u8
CCTV9,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel9/index.m3u8
CCTV10,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel10/index.m3u8
CCTV11,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41/index.m3u8
CCTV12,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel11/index.m3u8
CCTV13,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel39/index.m3u8
CCTV14,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel12/index.m3u8
CCTV15,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel40/index.m3u8
CCTV16,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel116/index.m3u8
CCTV17,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel90/index.m3u8
书画频道,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11009/index.m3u8
央广购物,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11011/index.m3u8
中国天气,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11006/index.m3u8
CGTN,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel15/index.m3u8
CGTN纪录,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel14/index.m3u8

CCTV1,http://gs.tuntun.tech:6688/udp/239.93.0.184:5140
CCTV2,http://gs.tuntun.tech:6688/udp/239.93.1.23:6000
CCTV3,http://gs.tuntun.tech:6688/udp/239.93.1.11:2223
CCTV4,http://gs.tuntun.tech:6688/udp/239.93.1.105:5140
CCTV5,http://gs.tuntun.tech:6688/udp/239.93.1.12:2224
CCTV6,http://gs.tuntun.tech:6688/udp/239.93.1.13:2226
CCTV7,http://gs.tuntun.tech:6688/udp/239.93.1.67:5140
CCTV8,http://gs.tuntun.tech:6688/udp/239.93.42.39:5140
CCTV9,http://gs.tuntun.tech:6688/udp/239.93.1.24:5140
CCTV10,http://gs.tuntun.tech:6688/udp/239.93.1.28:5140
CCTV11,http://gs.tuntun.tech:6688/udp/239.93.0.102:5140
CCTV12,http://gs.tuntun.tech:6688/udp/239.93.1.30:8124
CCTV13,http://gs.tuntun.tech:6688/udp/239.93.0.66:5140
CCTV14,http://gs.tuntun.tech:6688/udp/239.93.1.29:6000
CCTV15,http://gs.tuntun.tech:6688/udp/239.93.0.103:5140
CCTV16,http://gs.tuntun.tech:6688/udp/239.93.42.53:5140
CCTV17,http://gs.tuntun.tech:6688/udp/239.93.0.92:5140
CCTV1,http://121.24.98.39:8090/hls/9/index.m3u8
CCTV2,http://121.24.98.39:8090/hls/10/index.m3u8
CCTV3,http://121.24.98.39:8090/hls/11/index.m3u8
CCTV4,http://121.24.98.39:8090/hls/12/index.m3u8
CCTV5,http://121.24.98.39:8090/hls/13/index.m3u8
CCTV5+,http://121.24.98.39:8090/hls/5/index.m3u8
CCTV6,http://121.24.98.39:8090/hls/14/index.m3u8
CCTV7,http://121.24.98.39:8090/hls/15/index.m3u8
CCTV8,http://121.24.98.39:8090/hls/16/index.m3u8
CCTV9,http://121.24.98.39:8090/hls/17/index.m3u8
CCTV10,http://121.24.98.39:8090/hls/18/index.m3u8
CCTV11,http://121.24.98.39:8090/hls/19/index.m3u8
CCTV12,http://121.24.98.39:8090/hls/20/index.m3u8
CCTV13,http://121.24.98.39:8090/hls/21/index.m3u8
CCTV14,http://121.24.98.39:8090/hls/22/index.m3u8
CCTV15,http://121.24.98.39:8090/hls/23/index.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV17,http://121.24.98.39:8090/hls/24/index.m3u8
